CAR_ID,YEAR,MILEAGE,MANUFACTURER
79815,1956,13560,2
79816,2019,2165,5
79817,1962,24417,3
79818,2007,78784,1
79819,1961,41424,1
79820,1982,32186,13
79821,2015,77435,14
79822,2013,13106,10
79823,1971,82711,2
79824,1956,49988,5
79825,2013,97239,7
79826,2005,13726,11
79827,1996,89386,9
79828,1989,71295,14
79829,1961,82074,6
79830,1983,53258,1
79831,1959,29566,14
79832,2015,98279,6
79833,2008,55996,7
79834,2010,25188,4
79835,1984,92217,5
79836,2006,26607,8
79837,2010,18344,6
79838,1993,19053,11
79839,2002,97350,12
79840,2005,91464,12
79841,2018,82532,9
79842,1959,63793,6
79843,2000,32644,10
79844,1987,1359,12
79845,1979,78957,3
79846,1971,76690,3
79847,2001,52300,10
79848,2000,33034,4
79849,1956,98534,7
79850,1998,26293,6
79851,2004,43319,1
79852,2017,20380,8
79853,1988,84316,11
79854,1995,75937,7
79855,1956,42467,13
79856,1957,11285,8
79857,1985,5369,10
79858,1970,47488,9
79859,1959,22401,7
79860,1989,68932,8
79861,1951,40838,4
79862,2003,37179,4
79863,1980,42206,13
79864,1965,60221,11
79865,2007,36415,8
79866,2010,54188,6
79867,2014,13928,9
79868,1976,275,3
79869,1981,95636,13
79870,1971,52052,1
79871,1964,4553,8
79872,2016,21848,13
79873,2006,18830,6
79874,2013,69914,5
79875,1981,18346,8
79876,2009,71636,1
79877,1952,40918,3
79878,1962,16229,7
79879,2010,37016,11
79880,2016,48387,9
79881,2011,15662,9
79882,1988,87585,2
79883,2008,14798,13
79884,1976,54760,8
79885,1962,14700,13
79886,1978,63418,1
79887,1975,18919,14
79888,1972,51166,12
79889,1981,76935,4
79890,1974,26207,7
79891,2003,36153,6
79892,2014,56371,6
79893,1956,54995,6
79894,2015,16145,5
79895,2010,58289,10
79896,2011,10333,2
79897,1952,78736,7
79898,1956,28181,5
79899,1978,11484,10
79900,2009,66167,12
79901,2005,51240,1
79902,1959,5720,3
79903,1981,21831,3
79904,2007,92703,12
79905,1976,90300,14
79906,2017,42101,8
79907,1997,83558,8
79908,1977,10157,2
79909,1952,10920,7
79910,1986,63379,4
79911,1972,92506,3
79912,2013,69545,4
79913,1963,67540,2
79914,1984,51159,4
79915,2017,93021,10
79916,2002,7355,4
79917,1952,90303,11
79918,1959,46395,11
79919,1972,15246,14
79920,2017,25765,4
79921,2011,46278,9
79922,2014,34372,9
79923,1959,51407,10
79924,1982,68229,10
79925,2006,79920,11
79926,2009,17543,1
79927,1982,86424,6
79928,1963,76498,4
79929,1985,75964,4
79930,1974,94148,7
79931,2011,8693,6
79932,1973,76555,7
79933,1950,41872,13
79934,1970,92055,14
79935,2012,38634,2
79936,1982,22119,2
79937,1990,68882,8
79938,1991,61455,2
79939,1984,78180,10
79940,1991,38047,6
79941,1982,79545,8
79942,1985,63794,8
79943,2002,55513,8
79944,1956,30908,12
79945,2000,30794,4
79946,2007,38492,5
79947,1986,84527,6
79948,1965,65677,7
79949,1969,74158,4
79950,1998,9438,11
79951,1995,3561,13
79952,2007,79996,12
79953,1972,15593,2
79954,1995,30659,1
79955,1977,38250,10
79956,1987,32753,11
79957,1952,16799,12
79958,1951,47792,10
79959,1954,62652,10
79960,1991,91370,8
79961,1969,38522,2
79962,2005,42736,4
79963,2007,87408,3
79964,1952,83394,2
79965,1978,14168,5
79966,1997,82058,3
79967,1986,10562,12
79968,1959,52388,12
79969,1966,47436,4
79970,1960,24511,7
79971,1975,6219,7
79972,1972,53738,1
79973,1981,27049,10
79974,2015,6385,7
79975,1976,86082,10
79976,2010,4713,14
79977,1982,10349,10
79978,1964,71426,10
79979,2002,93390,12
79980,1985,42128,11
79981,1964,2035,12
79982,1967,13410,14
79983,1981,45519,9
79984,2011,49837,1
79985,1969,52645,6
79986,1965,66256,1
79987,2001,30688,3
79988,1963,89850,1
79989,1993,23823,6
79990,1999,64962,10
79991,2019,45800,11
79992,1986,38514,5
79993,2004,2148,12
79994,1951,47921,4
79995,2014,2141,14
79996,1967,57013,5
79997,1999,97002,6
79998,1962,10388,3
79999,1966,90935,4
80000,2018,91671,3
80001,1970,88370,10
80002,1980,35581,14
80003,1984,27631,11
80004,1959,92390,5
80005,1955,6614,4
80006,1960,79674,5
80007,1992,50888,9
80008,1980,47371,9
80009,2015,68706,1
80010,1984,5992,9
80011,2012,79492,8
80012,2009,59614,7
80013,1953,53652,2
80014,1957,20761,4
80015,2008,89285,1
80016,1951,7597,7
80017,1991,1277,3
80018,1951,63844,2
80019,1991,27026,12
80020,1985,41209,14
80021,1992,84954,7
80022,1964,52641,9
80023,1960,12901,9
80024,2002,85164,9
80025,2009,51025,9
80026,1987,78706,3
80027,1957,12562,14
80028,2006,20931,9
80029,2007,58318,12
80030,1959,33013,6
80031,1987,47008,6
80032,1960,36215,4
80033,1977,18575,13
80034,1953,9592,11
80035,2015,99826,5
80036,2004,83295,6
80037,1981,56077,13
80038,2002,10893,7
80039,1994,75791,4
80040,1953,52666,13
80041,1990,86812,11
80042,1959,87331,14
80043,1984,68051,14
80044,1994,43260,5
80045,2004,12430,14
80046,1977,75950,2
80047,1959,57,6
80048,1983,48499,12
80049,1951,31547,4
80050,1955,11782,9
80051,1985,92530,14
80052,1985,23862,4
80053,1971,17559,12
80054,1998,16144,1
80055,2019,76440,10
80056,1989,34048,12
80057,1981,73837,5
80058,1958,64229,1
80059,1989,76068,14
80060,1998,60746,14
80061,1950,6545,8
80062,2013,61200,11
80063,1950,87231,13
80064,2002,63615,13
80065,1992,55008,9
80066,1968,48908,2
80067,1992,3649,3
80068,1973,1916,12
80069,1981,96965,1
80070,1980,14357,13
80071,1965,25573,1
80072,1950,71359,2
80073,1971,80615,1
80074,1970,70547,6
80075,2014,37992,11
80076,1989,56036,11
80077,1966,37418,5
80078,1965,51349,12
80079,2015,39068,14
80080,1958,98691,14
80081,1982,21501,5
80082,1953,39734,3
80083,1974,94303,14
80084,2016,47074,9
80085,1971,2841,5
80086,2019,47256,7
80087,1963,36394,2
80088,2017,14555,6
80089,1985,87359,5
80090,1994,84823,7
80091,2009,26353,6
80092,1955,89081,3
80093,1988,99553,1
80094,2015,68503,4
80095,1951,67381,3
80096,1972,13900,2
80097,1971,78918,4
80098,1986,87823,4
80099,1956,38423,5
80100,1968,84050,1
80101,2000,67333,4
80102,1980,17637,8
80103,2012,70636,12
80104,2017,73614,5
80105,1966,30679,1
80106,1956,10624,10
80107,1978,87944,14
80108,1974,55101,6
80109,2011,99368,6
80110,1965,54514,11
80111,2004,68509,5
80112,2000,55930,5
80113,2001,75934,1
80114,1964,99899,1
80115,2008,57684,11
80116,1970,8132,5
80117,1976,58002,2
80118,1969,93967,5
80119,2019,99337,3
80120,1955,89440,6
80121,1958,25234,9
80122,1995,65059,14
80123,1951,40325,11
80124,2009,39981,6
80125,1984,81904,8
80126,1964,57435,12
80127,2006,50018,4
80128,1989,78038,6
80129,1976,9684,6
80130,1955,80899,8
80131,1968,10110,7
80132,1954,13128,4
80133,1955,24256,12
80134,1957,90050,12
80135,1954,24951,14
80136,2006,29181,12
80137,1967,90011,12
80138,1975,18,10
80139,2000,79160,6
80140,1950,86198,6
80141,1990,17671,2
80142,1981,7812,13
80143,2004,71074,6
80144,1975,94875,6
80145,1967,55981,14
80146,1963,29801,2
80147,1951,50089,11
80148,2002,72396,9
80149,1990,9872,4
80150,1994,46373,5
80151,1989,79536,4
80152,1998,28918,5
80153,1969,7472,9
80154,1992,64302,4
80155,1954,90275,5
80156,1982,7011,5
80157,1958,8973,12
80158,1992,58909,9
80159,1964,2494,6
80160,1982,93771,9
80161,2013,89779,10
80162,1989,82859,13
80163,2000,25578,4
80164,2016,68882,8
80165,1989,10489,5
80166,1954,7760,6
80167,1966,20725,9
80168,1998,39949,14
80169,2007,92688,11
80170,1977,48956,13
80171,1950,97176,5
80172,1975,28136,3
80173,2009,56191,1
80174,2007,93655,5
80175,1963,33886,3
80176,2015,47050,3
80177,1969,75266,3
80178,2000,38694,9
80179,2007,88139,14
80180,1960,45619,5
80181,1957,3349,9
80182,1961,25528,7
80183,1980,29740,1
80184,2008,81712,14
80185,1984,25783,13
80186,1997,49752,7
80187,2007,11228,4
80188,1994,55510,2
80189,2008,76979,13
80190,2010,87472,7
80191,1956,19631,7
80192,1952,33768,4
80193,1986,2315,13
80194,1962,54,2
80195,2011,43844,13
80196,2008,77133,2
80197,2011,68927,10
80198,1963,10514,2
80199,1956,10638,6
80200,2013,38925,10
80201,1971,86248,1
80202,1956,17419,11
80203,2005,46532,7
80204,1955,85801,11
80205,1993,25501,3
80206,1977,22280,7
80207,1952,67072,6
80208,2018,87530,2
80209,2007,48434,3
80210,2015,1108,10
80211,2018,57372,4
80212,1993,83948,11
80213,2015,19321,10
80214,2008,41292,1
80215,1991,4929,4
80216,1965,4363,4
80217,1976,3912,2
80218,2015,77360,8
80219,1970,54090,4
80220,1967,58116,5
80221,1958,10080,9
80222,2009,69744,12
80223,1957,71240,2
80224,2010,75215,13
80225,1959,73437,10
80226,2004,6172,9
80227,1972,56730,10
80228,2010,72461,10
80229,1988,18305,14
80230,1969,33104,6
80231,2016,69562,14
80232,2009,50976,7
80233,1972,67222,5
80234,1999,55091,14
80235,2007,87805,2
80236,2018,42480,8
80237,1993,75801,8
80238,1966,94239,1
80239,1983,68397,11
80240,1971,72160,13
80241,2014,8860,3
80242,2015,58771,12
80243,1958,81683,7
80244,2004,59835,2
80245,1998,80311,4
80246,1963,79966,12
80247,2005,23462,13
80248,1953,49964,4
80249,1998,11404,10
80250,1992,165,1
80251,1986,94882,11
80252,1954,61596,14
80253,2014,75014,14
80254,1980,35136,2
80255,1968,80769,13
80256,1989,49472,5
80257,2017,19084,1
80258,1977,44907,7
80259,1980,89917,4
80260,1961,9052,4
80261,2008,66100,12
80262,2003,68435,2
80263,1976,70716,5
80264,1966,60565,3
80265,2019,28462,14
80266,1980,29358,9
80267,1971,92946,12
80268,2010,20448,4
80269,2017,77723,4
80270,1992,55103,2
80271,1951,45054,14
80272,1968,26630,14
80273,2006,23879,11
80274,1989,70149,14
80275,1964,58192,10
80276,2013,47495,4
80277,1950,35795,1
80278,1958,22351,13
80279,1984,15466,1
80280,1993,38022,10
80281,1987,43379,5
80282,1995,69381,2
80283,1966,95177,9
80284,1970,9817,2
80285,2011,46460,12
80286,2014,16865,4
80287,1993,17568,11
80288,2015,60581,7
80289,1977,48286,13
80290,1970,33925,6
80291,1991,67906,3
80292,1995,81065,6
80293,1965,34503,5
80294,2003,16314,5
80295,1952,33195,9
80296,2003,56170,13
80297,1969,74842,9
80298,1974,97610,4
80299,2017,22900,3
80300,2000,79819,1
80301,1972,65368,6
80302,1952,67427,4
80303,1960,73346,8
80304,2013,73035,4
80305,1957,30240,8
80306,1985,65762,14
80307,2008,23860,3
80308,1959,9605,14
80309,2002,47508,10
80310,1971,90193,4
80311,2002,71133,1
80312,1990,10133,10
80313,1966,94611,11
80314,1957,37723,13
80315,1980,38980,8
80316,1999,51900,11
80317,1995,95036,8
80318,1964,87086,10
80319,2010,60469,11
80320,1952,50489,12
80321,1951,55598,2
80322,1982,44872,9
80323,1979,90607,13
80324,2002,29158,7
80325,1951,45597,8
80326,1987,76578,9
80327,1959,50656,12
80328,1981,88138,12
80329,1991,99159,13
80330,2006,20360,1
80331,1957,27930,11
80332,2007,33222,3
80333,2018,83144,10
80334,1997,62929,11
80335,1959,59255,3
80336,1993,47067,12
80337,1959,39659,7
80338,1985,30158,12
80339,1951,93646,7
80340,2014,28317,8
80341,1988,66445,9
80342,1992,40107,4
80343,1952,36751,5
80344,1994,61187,3
80345,1980,1295,8
80346,1955,12950,4
80347,1962,47630,1
80348,1973,90180,12
80349,1998,94480,11
80350,1965,91780,5
80351,1983,52093,3
80352,1982,71112,7
80353,1953,43589,8
80354,1969,78463,3
80355,2002,63960,8
80356,1975,31734,4
80357,1952,744,3
80358,1995,13924,8
80359,2019,32342,2
80360,1989,97042,10
80361,1990,9655,14
80362,1964,9753,14
80363,2018,99505,9
80364,1960,2832,2
80365,1977,40250,1
80366,1951,1196,5
80367,1971,68329,6
80368,1988,99540,7
80369,2001,12868,4
80370,1971,51936,7
80371,1984,61892,1
80372,1966,47330,8
80373,2007,26010,12
80374,2006,40655,6
80375,1951,20565,6
80376,1999,12954,7
80377,2014,16288,4
80378,1995,7815,6
80379,2002,85922,2
80380,2014,53003,7
80381,2010,66273,8
80382,1985,89280,7
80383,2008,70507,8
80384,1955,14921,8
80385,1961,81014,3
80386,1986,10391,4
80387,2018,52629,6
80388,1990,82615,2
80389,2004,83235,9
80390,1956,79743,6
80391,1993,25305,4
80392,1978,52377,4
80393,1996,79926,10
80394,2002,45903,14
80395,1974,98943,6
80396,2007,37840,12
80397,2006,99723,11
80398,1955,81751,12
80399,1992,73927,9
80400,1958,53979,9
80401,1999,14661,10
80402,1997,42750,5
80403,2014,22178,8
80404,1950,65800,9
80405,1980,54528,11
80406,2016,1334,6
80407,1972,14716,13
80408,1998,2308,3
80409,1994,25935,14
80410,2018,76709,3
80411,1995,29830,1
80412,1967,33410,1
80413,2013,46546,10
80414,1972,20900,7
80415,1984,54699,4
80416,1972,12028,9
80417,1977,71877,1
80418,1982,16613,6
80419,1997,3321,2
80420,1963,47950,4
80421,2001,88404,6
80422,1996,26491,12
80423,1978,16934,5
80424,1982,43439,12
80425,2019,11487,7
80426,2003,73015,13
80427,1971,80530,10
80428,2001,83140,3
80429,1978,93091,11
80430,1997,48159,3
80431,1985,19357,8
80432,2011,4023,3
80433,1983,65788,2
80434,1974,75759,8
80435,2007,12391,9
80436,1968,92320,7
80437,1950,91388,12
80438,1958,12381,9
80439,1965,47033,14
80440,1993,46516,5
80441,1956,18458,11
80442,1986,5957,3
80443,2017,66526,8
80444,1977,40099,14
80445,2007,8961,1
80446,1982,94144,2
80447,1985,29219,8
80448,2015,99799,3
80449,1954,88582,2
80450,1970,91337,13
80451,1988,40750,8
80452,1982,10499,13
80453,1993,64807,2
80454,2016,55513,4
80455,1990,94270,6
80456,1953,41981,7
80457,1965,159,7
80458,1978,38743,6
80459,1999,81151,9
80460,1980,83146,9
80461,1959,93578,11
80462,2010,9361,14
80463,1966,13084,9
80464,1954,41577,13
80465,2014,7553,13
80466,2018,26663,13
80467,2011,10277,2
80468,1967,87959,4
80469,1970,57570,3
80470,1986,63252,8
80471,1984,26927,4
80472,1987,90743,9
80473,2018,91507,10
80474,1975,35592,2
80475,1981,91293,11
80476,1990,34305,6
80477,1980,1479,7
80478,1989,11136,14
80479,1992,91711,12
80480,1962,3172,1
80481,2004,71337,1
80482,1999,52956,8
80483,2010,80360,12
80484,2016,48728,10
80485,1950,61407,13
80486,2000,64427,13
80487,1991,10893,9
80488,1990,14597,6
80489,1979,81234,4
80490,2016,61134,12
80491,2001,49414,11
80492,1961,96452,6
80493,1992,69835,11
80494,2000,76830,11
80495,1985,12507,5
80496,2013,66193,6
80497,1950,51901,2
80498,1957,73751,2
80499,1969,94291,8
80500,1969,37957,1
80501,1977,5950,14
80502,2015,34765,14
80503,1968,75654,3
80504,1969,45035,13
80505,1992,85507,10
80506,2019,3681,5
80507,1984,43274,14
80508,2010,53955,11
80509,1998,49794,13
80510,2011,32094,3
80511,1987,93165,10
80512,1987,86998,9
80513,2019,77787,6
80514,1983,42860,3
80515,1954,18898,6
80516,1989,96492,3
80517,1970,10383,6
80518,1992,94786,13
80519,1992,67731,13
80520,1961,26052,4
80521,2007,7334,13
80522,2002,61997,6
80523,1967,99889,9
80524,2007,44000,8
80525,2001,49016,11
80526,1957,46884,2
80527,1992,36572,9
80528,1993,98517,7
80529,1995,42604,13
80530,1982,69419,7
80531,2001,66529,8
80532,1985,84603,5
80533,1970,75816,10
80534,1998,56349,2
80535,2003,94003,7
80536,1985,34382,7
80537,2018,20803,11
80538,2002,9060,14
80539,2013,97895,2
80540,1971,82850,10
80541,1954,62246,1
80542,1966,66541,6
80543,2014,35748,7
80544,2001,93523,10
80545,1998,51907,7
80546,1981,70840,2
80547,1980,76715,7
80548,1953,16178,13
80549,1976,98246,8
80550,1971,98081,7
80551,1971,12212,9
80552,1999,61155,9
80553,1972,73924,4
80554,1974,31379,8
80555,1979,36239,6
80556,1962,63699,5
80557,1975,49659,10
80558,2007,90407,14
80559,2015,77533,6
80560,1975,30202,1
80561,1981,74089,9
80562,1991,13145,3
80563,1991,77426,2
80564,1996,22303,3
80565,2008,73721,10
80566,1963,86180,13
80567,2003,47281,11
80568,2012,92440,2
80569,1972,11261,11
80570,1976,6318,2
80571,2005,79695,7
80572,1976,5753,11
80573,2017,19740,10
80574,1959,57245,7
80575,1959,18123,6
80576,2000,18819,11
80577,1986,25442,14
80578,1984,69936,2
80579,1994,17358,6
80580,2006,95031,2
80581,2016,71112,14
80582,1995,9630,5
80583,1963,66411,8
80584,1966,73408,7
80585,2005,11863,2
80586,1999,54077,7
80587,1965,27262,12
80588,1960,92768,9
80589,1982,14837,6
80590,1981,79426,5
80591,1976,8684,12
80592,1976,70169,2
80593,2019,71227,8
80594,1995,67474,9
80595,1996,52024,14
80596,1968,77391,12
80597,1972,66311,13
80598,1983,48792,2
80599,1988,87287,10
80600,2019,47215,4
80601,1958,14704,13
80602,2003,48157,12
80603,2007,96037,12
80604,1988,97165,8
80605,1954,85361,4
80606,1959,56530,12
80607,2003,96905,14
80608,1987,55437,11
80609,1967,32726,10
80610,1967,59474,14
80611,1983,76157,7
80612,1968,98841,1
80613,2001,12253,3
80614,1994,27946,6
80615,1998,3442,1
80616,2013,7117,5
80617,2010,64848,1
80618,1996,86656,9
80619,1982,71854,2
80620,1954,55663,7
80621,2007,45855,10
80622,1995,52594,6
80623,1998,39532,2
80624,1999,42110,11
80625,1974,91235,11
80626,1970,23443,7
80627,1950,70722,14
80628,1967,79648,1
80629,1994,77065,9
80630,2006,7731,9
80631,1953,39207,7
80632,1972,35902,14
80633,1965,11392,8
80634,1998,67989,1
80635,1973,26318,14
80636,1986,87332,4
80637,1970,43986,10
80638,1963,93174,12
80639,2019,3420,12
80640,1982,5971,5
80641,1958,41997,14
80642,1966,17891,8
80643,2014,22518,12
80644,1972,53699,6
80645,1989,96357,4
80646,1990,97319,4
80647,1959,28499,6
80648,1981,44747,2
80649,1974,39458,14
80650,1971,19167,12
80651,2017,77632,11
80652,1952,50091,5
80653,1966,77335,6
80654,1969,77193,9
80655,2000,46992,3
80656,1989,76932,12
80657,1982,19087,5
80658,1984,5077,9
80659,1995,45653,8
80660,1986,91306,14
80661,2003,51567,3
80662,2015,19456,8
80663,2003,52431,5
80664,1988,33261,1
80665,1997,17138,10
80666,1974,43709,10
80667,2004,89568,3
80668,1961,96497,7
80669,1995,21948,6
80670,1991,11262,2
80671,1967,11592,13
80672,1953,7196,4
80673,1995,86335,1
80674,2019,52488,2
80675,1955,90377,6
80676,2000,63534,7
80677,1966,17545,6
80678,1955,25605,7
80679,2011,7790,11
80680,2009,78831,4
80681,1953,98983,11
80682,1989,87407,2
80683,1961,92721,2
80684,1957,23482,14
80685,1958,91394,11
80686,1990,8126,12
80687,2015,56357,7
80688,1991,47033,1
80689,2000,49410,4
80690,1973,56834,4
80691,1950,54603,13
80692,1961,28238,7
80693,1977,10271,5
80694,1967,99161,6
80695,1974,69261,11
80696,2005,71269,13
80697,1978,56850,13
80698,1956,70504,9
80699,1960,26759,9
80700,1950,18955,11
80701,1982,33988,4
80702,1971,86545,10
80703,1966,81522,7
80704,2016,22715,3
80705,1953,95715,8
80706,2015,26101,3
80707,2013,82563,1
80708,1953,92579,1
80709,2004,51303,8
80710,2012,90583,10
80711,1967,13747,5
80712,2015,46128,13
80713,1967,54276,13
80714,2001,30998,8
80715,1980,28380,6
80716,1955,7561,4
80717,1971,20969,10
80718,1985,80533,9
80719,2002,54503,12
80720,2014,93273,5
80721,1985,50105,14
80722,1951,24827,12
80723,1960,7120,10
80724,1984,4372,2
80725,1957,2152,4
80726,1957,95977,6
80727,1998,94844,5
80728,1964,88944,13
80729,1974,32988,6
80730,1971,64120,5
80731,2016,61152,2
80732,1969,89551,1
80733,2007,98067,2
80734,1991,78795,10
80735,1963,25491,10
80736,1988,50817,10
80737,1993,20591,13
80738,1985,45031,2
80739,2006,72397,6
80740,1994,5634,13
80741,1977,9152,9
80742,1996,60421,2
80743,1990,90386,14
80744,1979,99127,13
80745,2007,84497,12
80746,1988,5865,13
80747,2009,21740,13
80748,2003,60326,2
80749,1979,29092,9
80750,2004,30754,6
80751,1958,99853,1
80752,2018,51211,11
80753,1994,92157,13
80754,2017,1681,2
80755,2003,21753,8
80756,1989,67105,2
80757,1971,3478,11
80758,2006,47001,14
80759,1970,4764,11
80760,1955,69557,11
80761,1985,86161,10
80762,2002,14384,9
80763,2011,35568,1
80764,2009,95706,8
80765,1950,53356,6
80766,1987,97890,1
80767,1990,3324,2
80768,1953,55315,2
80769,2009,5113,7
80770,1982,73309,1
80771,1983,23273,6
80772,2008,98956,14
80773,1953,25790,5
80774,1953,7308,11
80775,2010,26402,10
80776,1970,86990,8
80777,1979,20589,10
80778,1985,98363,3
80779,1951,68661,11
80780,1969,33270,5
80781,1996,43657,8
80782,2018,30201,2
80783,2016,81174,3
80784,1991,60522,7
80785,1997,81030,12
80786,1958,76803,13
80787,2003,45059,10
80788,1995,69248,4
80789,1995,58745,10
80790,1956,42390,9
80791,1979,36247,14
80792,1951,13837,10
80793,1951,8237,1
80794,2019,8119,9
80795,1998,89836,1
80796,2005,80992,4
80797,2013,18846,6
80798,2016,92392,6
80799,1985,47807,6
80800,1983,85458,14
80801,1986,67076,5
80802,2007,73431,10
80803,1990,48261,3
80804,1992,48508,6
80805,1990,83659,10
80806,1977,56883,1
80807,2012,83807,5
80808,1971,44510,13
80809,1974,83329,10
80810,1998,27420,8
80811,2016,81778,7
80812,1980,84609,10
80813,1994,91750,12
80814,1969,75704,12
80815,1954,89200,2
80816,1988,6180,4
80817,1973,5563,5
80818,1974,35569,1
80819,2013,4383,10
80820,1963,70649,13
80821,1962,5384,8
80822,2002,49905,2
80823,1984,71355,9
80824,1952,1979,1
80825,1993,37540,9
80826,1951,64824,6
80827,1958,65301,11
80828,2003,90381,2
80829,2004,10481,11
80830,2012,69628,3
80831,1984,18620,13
80832,1967,13054,2
80833,1964,94449,5
80834,1978,57450,1
80835,1956,25579,7
80836,2010,16610,13
80837,2001,91041,5
80838,2004,7599,13
80839,1961,61107,4
80840,1980,93169,12
80841,1982,71564,4
80842,1982,90650,14
80843,1961,23984,8
80844,1988,7835,12
80845,2019,64099,8
80846,1970,43012,8
80847,2010,59447,14
80848,2017,44585,2
80849,1954,65826,6
80850,1968,5896,3
80851,1975,96792,9
80852,1979,15674,2
80853,2004,4024,10
80854,1951,40446,11
80855,1997,37476,3
80856,1950,65404,14
80857,1991,38992,7
80858,1981,54653,9
80859,1962,4144,10
80860,1954,1932,8
80861,1965,28789,3
80862,2014,96617,13
80863,1991,67096,8
80864,2014,51708,12
80865,2008,49027,8
80866,1955,25449,5
80867,2010,92357,1
80868,1966,19711,10
80869,1983,59044,14
80870,1995,22505,6
80871,2010,28859,8
80872,2004,77009,6
80873,1967,84342,13
80874,1955,17105,9
80875,1999,68496,12
80876,1968,79061,14
80877,1966,66873,6
80878,2000,2961,4
80879,2016,77225,7
80880,1988,36945,3
80881,1996,55781,12
80882,2000,40443,3
80883,1970,83121,4
80884,2016,64190,8
80885,2004,17622,13
80886,1953,95735,11
80887,2001,91767,10
80888,1969,46848,8
80889,1969,44926,7
80890,1971,39978,4
80891,2011,10896,9
80892,1992,35357,8
80893,1950,90333,4
80894,1956,96800,12
80895,2005,59453,10
80896,1963,9774,3
80897,1981,38165,1
80898,1977,43789,6
80899,2006,5302,7
80900,1978,24426,12
80901,1997,57386,1
80902,1979,73606,12
80903,1951,962,4
80904,2002,69514,13
80905,1996,3588,5
80906,1998,33258,6
80907,2002,26957,9
80908,1977,14820,8
80909,1961,80571,5
80910,2015,8886,10
80911,1980,11602,13
80912,1980,86002,4
80913,1975,20574,9
80914,1975,69628,3
80915,1988,9530,14
80916,1950,86031,1
80917,1984,23473,14
80918,1959,39605,14
80919,1972,69719,3
80920,1987,90063,7
80921,1993,98047,4
80922,2015,16976,10
80923,1974,43796,4
80924,1994,95017,14
80925,1974,75594,4
80926,1991,29342,13
80927,1959,35575,3
80928,1960,11492,11
80929,1975,97492,4
80930,1983,39622,1
80931,1964,72758,9
80932,1996,6796,10
80933,2009,86348,10
80934,1997,68431,12
80935,2014,76860,1
80936,1974,40105,12
80937,1951,98199,2
80938,1955,27390,1
80939,1972,15909,13
80940,2013,98640,11
80941,1970,35452,14
80942,1981,21930,5
80943,2015,77294,13
80944,1958,90610,6
80945,1976,68677,3
80946,1972,93384,4
80947,1980,90336,5
80948,1997,28663,13
80949,2014,38267,12
80950,1989,83726,4
80951,1987,36280,9
80952,2019,41767,14
80953,1981,70217,9
80954,1979,26689,9
80955,1952,77660,1
80956,1960,9576,9
80957,1984,89402,5
80958,1956,37974,5
80959,1976,9038,10
80960,2012,165,9
80961,1997,24272,6
80962,1994,34370,7
80963,1983,16973,12
80964,1964,30238,4
80965,1963,35882,9
80966,1997,94374,5
80967,2002,143,1
80968,2006,82560,3
80969,2002,22461,10
80970,1995,4036,14
80971,2019,13042,6
80972,1969,65696,6
80973,1963,23826,12
80974,1996,56494,5
80975,2000,64304,1
80976,2005,69898,11
80977,1972,48349,1
80978,1982,19319,14
80979,1958,61729,7
80980,2013,65485,5
80981,2004,96545,2
80982,1999,9812,4
80983,1958,83671,9
80984,2007,98294,4
80985,1991,56321,8
80986,2017,16262,12
80987,1966,20044,5
80988,1956,22473,11
80989,1984,78145,1
80990,1959,69777,9
80991,1985,42521,12
80992,1958,94362,7
80993,1958,14022,3
80994,1983,19198,11
80995,1995,52936,2
80996,1965,31056,13
80997,1995,4517,2
80998,2003,58310,10
80999,1962,39398,14
81000,1985,63951,2
81001,1951,16323,13
81002,1994,61591,8
81003,1977,44288,4
81004,1955,30800,14
81005,1980,17558,3
81006,2007,13740,7
81007,1962,91146,2
81008,1979,80732,13
81009,2005,55433,12
81010,1979,67948,8
81011,2004,19153,8
81012,1966,80843,5
81013,2015,27550,7
81014,1986,56648,1
81015,1954,96900,4
81016,1955,32049,6
81017,1988,21590,5
81018,2017,27056,14
81019,2015,66964,7
81020,1975,18066,7
81021,1981,43362,5
81022,1955,74503,7
81023,2004,98697,8
81024,1956,3905,8
81025,1966,70378,4
81026,1999,11355,1
81027,1982,48681,11
81028,1979,52745,9
81029,1970,97350,13
81030,1981,7745,12
81031,1964,97144,9
81032,1956,43334,7
81033,1953,34874,6
81034,2010,79203,1
81035,2005,52530,6
81036,1983,51571,9
81037,2013,92703,12
81038,1994,96022,3
81039,2012,34160,1
81040,1966,23640,6
81041,2016,2232,14
81042,1971,87975,2
81043,1989,53691,4
81044,1965,75309,2
81045,2007,47916,4
81046,1962,3854,5
81047,1965,37383,9
81048,1966,8524,5
81049,1958,33698,5
81050,1978,7128,14
81051,1985,722,7
81052,1992,3930,7
81053,2009,36536,12
81054,2007,48979,13
81055,1993,286,4
81056,2007,80490,1
81057,1955,73351,6
81058,2018,3407,9
81059,1973,46808,4
81060,2015,28269,9
81061,1975,37145,12
81062,1994,49732,13
81063,1988,44109,12
81064,1988,29765,6
81065,1991,67536,13
81066,2012,34565,13
81067,1954,38424,5
81068,1960,38669,13
81069,2009,84138,3
81070,2015,1370,8
81071,1982,24044,4
81072,1957,34802,8
81073,1971,63015,13
81074,1966,41299,11
81075,2018,37971,10
81076,1994,9086,1
81077,1981,90599,3
81078,2008,17429,13
81079,1971,49837,12
81080,1993,74272,5
81081,1964,72488,7
81082,1963,42975,3
81083,1951,29551,14
81084,1967,45523,3
81085,2000,43026,11
